수출금액지수,수입금액지수,수출물가지수(원화기준),수출물가지수(계약통화기준),수출물가지수(달러기준),수입물가지수(원화기준),수입물가지수(계약통화기준),수입물가지수(달러기준),DATE
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-04
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-05
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-06
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-07
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-08
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-09
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-10
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-11
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-12
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-13
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-14
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-15
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-16
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-17
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-18
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-19
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-20
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-21
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-22
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-23
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-24
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-25
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-26
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-27
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-28
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-29
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-30
15.1,16.5,112.5,181.39,179.5,53.24,86.5,85.52,1990-12-31
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-01
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-02
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-03
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-04
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-05
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-06
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-07
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-08
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-09
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-10
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-11
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-12
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-13
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-14
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-15
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-16
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-17
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-18
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-19
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-20
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-21
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-22
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-23
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-24
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-25
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-26
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-27
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-28
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-29
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-30
11.12,15.25,114.23,183.33,181.43,52.27,84.26,83.51,1991-01-31
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-01
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-02
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-03
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-04
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-05
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-06
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-07
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-08
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-09
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-10
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-11
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-12
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-13
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-14
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-15
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-16
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-17
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-18
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-19
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-20
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-21
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-22
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-23
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-24
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-25
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-26
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-27
11.47,16.19,114.88,183.91,182.13,51.26,82.33,81.7,1991-02-28
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-01
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-02
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-03
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-04
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-05
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-06
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-07
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-08
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-09
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-10
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-11
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-12
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-13
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-14
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-15
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-16
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-17
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-18
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-19
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-20
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-21
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-22
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-23
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-24
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-25
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-26
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-27
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-28
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-29
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-30
13.18,17.22,115.37,184.27,182.51,49.87,79.81,79.25,1991-03-31
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-01
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-02
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-03
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-04
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-05
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-06
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-07
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-08
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-09
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-10
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-11
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-12
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-13
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-14
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-15
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-16
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-17
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-18
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-19
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-20
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-21
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-22
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-23
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-24
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-25
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-26
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-27
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-28
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-29
13.43,17.28,115.25,184,182.14,49.76,79.55,78.92,1991-04-30
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-01
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-02
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-03
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-04
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-05
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-06
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-07
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-08
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-09
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-10
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-11
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-12
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-13
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-14
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-15
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-16
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-17
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-18
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-19
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-20
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-21
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-22
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-23
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-24
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-25
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-26
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-27
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-28
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-29
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-30
14,17.7,115.38,184.15,182.25,49.41,78.98,78.36,1991-05-31
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-01
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-02
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-03
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-04
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-05
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-06
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-07
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-08
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-09
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-10
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-11
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-12
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-13
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-14
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-15
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-16
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-17
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-18
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-19
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-20
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-21
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-22
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-23
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-24
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-25
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-26
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-27
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-28
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-29
14.78,16.56,115.67,184.52,182.62,49.06,78.34,77.75,1991-06-30
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-01
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-02
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-03
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-04
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-05
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-06
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-07
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-08
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-09
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-10
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-11
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-12
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-13
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-14
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-15
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-16
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-17
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-18
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-19
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-20
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-21
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-22
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-23
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-24
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-25
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-26
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-27
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-28
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-29
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-30
13.21,17.95,115.89,184.69,182.73,48.58,77.64,76.53,1991-07-31
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-01
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-02
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-03
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-04
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-05
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-06
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-07
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-08
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-09
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-10
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-11
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-12
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-13
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-14
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-15
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-16
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-17
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-18
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-19
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-20
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-21
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-22
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-23
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-24
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-25
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-26
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-27
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-28
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-29
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-30
13.13,16.71,116.01,184.76,182.82,48.52,77.19,76.61,1991-08-31
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-01
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-02
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-03
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-04
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-05
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-06
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-07
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-08
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-09
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-10
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-11
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-12
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-13
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-14
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-15
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-16
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-17
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-18
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-19
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-20
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-21
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-22
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-23
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-24
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-25
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-26
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-27
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-28
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-29
13.31,15.76,116.6,185.23,183.3,48.73,77.3,76.7,1991-09-30
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-01
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-02
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-03
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-04
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-05
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-06
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-07
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-08
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-09
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-10
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-11
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-12
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-13
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-14
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-15
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-16
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-17
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-18
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-19
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-20
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-21
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-22
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-23
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-24
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-25
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-26
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-27
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-28
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-29
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-30
14.83,18.03,117.29,185.58,183.69,49.18,77.55,76.97,1991-10-31
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-01
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-02
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-03
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-04
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-05
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-06
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-07
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-08
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-09
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-10
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-11
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-12
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-13
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-14
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-15
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-16
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-17
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-18
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-19
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-20
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-21
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-22
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-23
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-24
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-25
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-26
14.53,18.14,117.51,185.49,183.65,49.54,77.91,77.3,1991-11-27
